STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_NORM,VSH_GR,VSH,RHOB_SR,NPHI_SR,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,IQUAL,RGBE,R_RGBE,RPBE,R_RPBE,SWARRAY_1,SWARRAY_2,SWARRAY_3,SWARRAY_4,SWARRAY_5,SWARRAY_6,SWARRAY_7,SWARRAY_8,SWARRAY_9,SWARRAY_10,SWARRAY_11,SWARRAY_12,SWARRAY_13,SWARRAY_14,SWARRAY_15,SWARRAY_16,SWARRAY_17,SWARRAY_18,SWARRAY_19,SWARRAY_20,SWARRAY_21,SWARRAY_22,SWARRAY_23,SWARRAY_24,SWARRAY_25,SWGRAD,CT,FTEMP
ABAB,ABB-041,1471.7268,8.712,-104.3112,49.701,12.779,0.3099,2.153,BTL,,0.2189,0.2189,2.0697669952630906,0.2986621431314812,0.2712063335601081,0.291728208560108,0.2343299999999999,0.2548518749999999,2.638763246137521,1,,,,,1.0,1.0,0.9916892346074274,0.8523590557845818,0.7581116292122482,0.689039231346244,0.6356832675081266,0.5929038154759347,0.5576381220849903,0.527933763171454,0.5024801170621799,0.48036066494062074,0.4609128468184872,0.4436443322818603,0.42818070621950755,0.4142315343668978,0.40156763848152627,0.39000545491048433,0.3793960084140932,0.36961697461747556,0.360566858715708,0.35216065483741155,0.3443265609233958,0.3370034588146835,0.330138957594767,-0.01303896296664186,0.07825338445887785,148.58634
ABAB,ABB-041,1471.8792,8.785,-103.3737,46.119,12.512,0.303,2.172,BTL,,0.1791,0.1791,2.111347301741991,0.2927457668412718,0.2704130106745451,0.2872036356745451,0.24627,0.263060625,2.6572689594678764,1,,,,,1.0,1.0,0.9547170226190764,0.8205813591020791,0.729847670213878,0.6633504332423618,0.6119836893503967,0.570799143175891,0.5368482272842529,0.5082513078955231,0.483746626005066,0.4624518325007079,0.4437290689916831,0.4271043601533452,0.41221724983900515,0.3987881317701805,0.38659637194007,0.3754652503258578,0.3652513457908544,0.3558368944641804,0.34712418547575075,0.339031382147707,0.3314893593491353,0.324439277531586,0.31783069901955036,-0.01255284364005486,0.079923273657289,148.59396
ABAB,ABB-041,1472.0316,8.884,-102.4352,47.015,12.245,0.2961,2.213,BTL,,0.1890555555555555,0.1890555555555555,2.1577481674316643,0.28353428786737,0.2502906405532982,0.2680145988866315,0.2432833333333333,0.2610072916666666,2.674597475176911,1,,,,,1.0,1.0,0.9780620321342195,0.8406464455961221,0.7476941109937929,0.6795708648561553,0.6269480868760683,0.584756484579652,0.5499753913309958,0.5206792120155892,0.49557533474226473,0.4737598349498607,0.4545792571545996,0.4375480362537107,0.42229690212529025,0.4085394114793887,0.39604953530433284,0.38464623236953926,0.37418257456429205,0.3645379184223755,0.35561216381999033,0.3473214729857838,0.33959503052167284,0.33237255811799804,0.32560238478300446,-0.012859789308013379,0.08166598611678237,148.60158
ABAB,ABB-041,1472.184,9.104,-101.4977,48.582,12.009,0.2746,2.266,BTL,,0.2064666666666667,0.2064666666666667,2.2181256826010247,0.2549819373267243,0.2186395895976678,0.2379958395976678,0.2186395895976678,0.2379958395976678,2.681394768800587,1,,,,,1.0,1.0,1.0,0.9455415705554346,0.8409907253016304,0.7643671203583663,0.7051781183719278,0.6577218850070036,0.6186008374985609,0.5856491066653686,0.5574127896400611,0.5328751709488476,0.511301257506757,0.49214489582407184,0.4749907385774873,0.45951660033497926,0.4454682483833681,0.4326420513263662,0.4208727474926813,0.41002463963037045,0.3999851372101267,0.3906599412571404,0.38196940009016844,0.3738457139250278,0.36623076430900586,-0.014464422520324103,0.08327088017320343,148.6092
ABAB,ABB-041,1472.3364,9.387,-100.6462,47.239,11.774,0.2444,2.285,BTL,,0.1915444444444444,0.1915444444444444,2.245907148060087,0.2193805747584557,0.203373851486822,0.2213311431534886,0.203373851486822,0.2213311431534886,2.66466867000351,1,,,,,1.0,1.0,1.0,1.0,0.9140738693135813,0.8307915774356011,0.7664589772786274,0.7148787379848273,0.6723580226049791,0.636542745221899,0.6058526569938382,0.5791826886029571,0.5557339751475558,0.5349129017177837,0.5162680267893768,0.49944916661401695,0.4841799953383379,0.47023918574347906,0.45744711471258265,0.4456562927330929,0.43474434501813564,0.42460877789425766,0.41516301784966997,0.40633337321429536,0.39805667496931935,-0.015721398896280457,0.08493290300662477,148.61682000000002
ABAB,ABB-041,1472.4888,9.509,-99.7957,47.015,11.429,0.2122,2.312,BTL,,0.1890555555555555,0.1890555555555555,2.279828046858944,0.1800746728779886,0.1811832212298904,0.1989071795632237,0.1811832212298904,0.1989071795632237,2.648036440139554,1,,,,,1.0,1.0,1.0,1.0,1.0,0.9480534738840988,0.874640662874296,0.8157801419272708,0.7672578494260245,0.7263874325087518,0.6913655984547374,0.6609313031776961,0.6341729261631806,0.610413066854037,0.5891365651102757,0.569943810574609,0.5525194754412152,0.5366109933090798,0.5220133881955958,0.5085583532130453,0.49610624101188533,0.4845400914714215,0.4737611116803786,0.4636852087739389,0.4542402977558705,-0.017940392323117487,0.08749671887304226,148.62444
ABAB,ABB-041,1472.6412,8.951,-98.9441,47.015,11.272,0.2091,2.363,BTL,,0.1890555555555555,0.1890555555555555,2.342717681715421,0.176251969582791,0.1618397254227961,0.1795636837561294,0.1618397254227961,0.1795636837561294,2.6774942663883627,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.9867066144550166,0.920304413169476,0.8655650567780595,0.81945799542182,0.7799488841053152,0.7456151036960575,0.7154282295739036,0.688624067208745,0.6646214500264587,0.6429695663972206,0.6233126861967268,0.6053658821982334,0.5888979152581378,0.5737189136652125,0.5596713373354731,0.5466232402828534,0.5344631714587634,0.5230962633485017,0.5124411948500381,-0.020239058761531835,0.08871540099361248,148.63206000000002
ABAB,ABB-041,1472.7936,8.776,-98.4386,47.463,11.209,0.2545,2.243,BTL,,0.1940333333333333,0.1940333333333333,2.1931655568882085,0.231508747260019,0.2220586939274141,0.2402493189274141,0.2220586939274141,0.2402493189274141,2.6469233364897,1,,,,,1.0,1.0,1.0,0.967225292002362,0.8602768246067913,0.7818960416000889,0.7213496822305776,0.6728051543080689,0.632786959679604,0.5990795601642179,0.5701957111296045,0.5450953811782626,0.5230267219268221,0.503431055169036,0.4858835085898457,0.47005450820935185,0.45568399109864766,0.4425636560652011,0.4305244515588213,0.4194275684375079,0.4091578341789977,0.39961878728832734,0.3907289494645443,0.3824189660985056,0.3746293859305882,-0.01479612925706454,0.0892140244446427,148.63968
ABAB,ABB-041,1472.946,8.705,-97.9341,46.791,11.287,0.2909,2.216,BTL,,0.1865666666666666,0.1865666666666666,2.162330451174036,0.2773449985657501,0.2477834890893552,0.2652741140893552,0.24403,0.261520625,2.6714904864811144,1,,,,,1.0,1.0,1.0,0.8767327577729276,0.7797902713278176,0.7087427081488141,0.6538609995519999,0.609858244255789,0.573584107890854,0.5430303355910225,0.5168488276955986,0.49409685700044365,0.4740929172297918,0.4563305994957439,0.4404247820696165,0.42607672555048937,0.41305069821097684,0.4011578872889582,0.39024505751129684,0.3801863865666074,0.37087747734710286,0.36223089318916674,0.3541727788120456,0.3466402683475277,0.33957947273043493,-0.013411819681695438,0.08859750155045627,148.6473
ABAB,ABB-041,1473.0984,8.559,-97.9486,45.896,11.366,0.2771,2.257,BTL,,0.1766222222222222,0.1766222222222222,2.2155996977221206,0.2614622692432257,0.2296489137548182,0.2462072470881515,0.2296489137548182,0.2462072470881515,2.685782582635352,1,,,,,1.0,1.0,1.0,0.9280072745131782,0.8253952392802507,0.750192556499204,0.6921011662049371,0.6455249699222346,0.607129390283061,0.5747887223809196,0.5470760247894713,0.522993436192864,0.5018195933524936,0.4830184707489738,0.46618242333582616,0.45099524034668,0.43720740360634686,0.42461905789644294,0.413068006188373,0.40242106762488467,0.39256773957606494,0.3834154717645623,0.3748860895844973,0.366913050543301,0.3594393139474911,-0.014196191620224537,0.08798169980644026,148.65492
ABAB,ABB-041,1473.2508,8.31,-98.0931,44.552,11.743,0.1981,2.37,BTL,,0.1616888888888888,0.1616888888888888,2.354570034990988,0.1688023539391369,0.1612393699674543,0.1763977033007876,0.1612393699674543,0.1763977033007876,2.677150355135228,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.9680060024586795,0.9028622925866472,0.8491603868921337,0.8039271721809685,0.7651668594943972,0.7314837919681738,0.7018690362569746,0.6755728812700321,0.6520251750250464,0.6307836499246846,0.611499317839611,0.593892651642196,0.5777367947615687,0.5628454740406702,0.5490641351827211,0.5362633329152958,0.5243337284720024,0.5131822523199883,0.5027291245999336,-0.019855476874549624,0.08515711487694796,148.66254
ABAB,ABB-041,1473.4032,8.306,-98.2376,43.881,12.119,0.1483,2.511,BTL,,0.1542333333333333,0.1542333333333333,2.522123911244236,0.1115181492137311,0.0937568097409364,0.1082161847409364,0.0937568097409364,0.1082161847409364,2.7118946710745164,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9762975050139019,0.9511331751702835,0.9278445654352578,0.9062129307026607,0.8860535031581562,0.867209007804651,0.8495446274064927,-0.010004658852204766,0.08251505899826718,148.67016
ABAB,ABB-041,1473.5556,8.477,-98.5111,44.328,12.48,0.1269,2.5,BTL,,0.1592,0.1592,2.509467174119886,0.0846574690770694,0.0868162201395337,0.1017412201395337,0.0868162201395337,0.1017412201395337,2.683272285028297,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.985787342889285,0.9628048385779134,0.9413864790233218,0.9213651675939588,0.902597667879912,-0.005844139927205278,0.08012820512820512,148.67777999999998
ABAB,ABB-041,1473.708,8.677,-98.6556,44.552,12.841,0.126,2.485,BTL,,0.1616888888888888,0.1616888888888888,2.491750609691443,0.0827960979747641,0.0908058501685728,0.1059641835019061,0.0908058501685728,0.1059641835019061,2.6729663006441933,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.976079657105757,0.9509209423503551,0.9276375291613498,0.9060107212426615,0.8858557920084542,0.8670155015554755,0.8493550627307603,-0.010020277389147278,0.07787555486332841,148.68540000000002
ABAB,ABB-041,1473.8604,8.789,-98.8001,46.119,13.171,0.1377,2.484,BTL,,0.1791,0.1791,2.491417955902059,0.091381410646851,0.0921716370278156,0.1089622620278156,0.0921716370278156,0.1089622620278156,2.6800567429632656,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9746433376033629,0.9481297947460192,0.9236914951836217,0.9010747982704449,0.8800672700388266,0.8604894735149113,0.8421886713313016,0.8250339359404915,-0.012024133939898079,0.07592437931819908,148.69302
ABAB,ABB-041,1474.0128,8.632,-99.3336,47.239,13.501,0.1472,2.52,BTL,,0.1915444444444444,0.1915444444444444,2.5365848462775387,0.0991513310702162,0.0812141283825324,0.0991714200491991,0.0812141283825324,0.0991714200491991,2.708181779996426,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9851425955890968,0.9632273148598927,0.9427414947660168,0.9235385757109754,-0.004587685457341476,0.07406858751203615,148.70064000000002
ABAB,ABB-041,1474.1652,8.514,-100.2571,46.791,13.893,0.1328,2.517,BTL,,0.1865666666666666,0.1865666666666666,2.5323669220997416,0.0829836495512847,0.0771793855307346,0.0946700105307346,0.0771793855307346,0.0946700105307346,2.6930005428881363,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9975659693117748,0.9763498382243102,0.9564623430658655,-0.0026122594160480684,0.07197869430648528,148.70826
ABAB,ABB-041,1474.3176,8.426,-101.1815,46.343,14.286,0.1288,2.483,BTL,,0.1815888888888889,0.1815888888888889,2.490322033207977,0.0797201895271325,0.087891374545207,0.1049153328785404,0.087891374545207,0.1049153328785404,2.669627869117915,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9769102770004754,0.9503350658460825,0.9258399248300588,0.9031706233596181,0.8821142333633449,0.8624909005118968,0.8441475321834544,0.8269528963039177,-0.011866027725163765,0.06999860002799944,148.71588000000003
ABAB,ABB-041,1474.47,8.425,-101.542,47.687,14.6,0.1349,2.445,BTL,,0.1965222222222222,0.1965222222222222,2.443777052535505,0.0822888000774411,0.0996742187682325,0.1180981771015659,0.0996742187682325,0.1180981771015659,2.648247956305154,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9681103304873784,0.9343659658050715,0.9039264078312406,0.8762915491421056,0.8510608214090495,0.8279091343333228,0.806569554512711,0.7868206023474823,0.7684767800046975,0.7513814027028899,0.7354010998188353,0.7204215451145902,-0.0193306355189718,0.0684931506849315,148.7235
ABAB,ABB-041,1474.6224,8.43,-101.9025,46.119,14.914,0.1516,2.381,BTL,,0.1791,0.1791,2.3659459130222924,0.1083140455597515,0.1332052337340542,0.1499958587340542,0.1332052337340542,0.1499958587340542,2.630527168453639,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9567309948802897,0.8998249992661814,0.8518929736764722,0.8108200516783085,0.7751273054316367,0.743745604227194,0.7158805059406028,0.6909278408355288,0.6684189537007906,0.6479840342531122,0.629326877557246,0.6122070917898471,0.5964272899248585,0.5818236962820521,0.5682591423194616,0.5556177656430011,0.5438009437855568,0.5327241368734341,-0.02104014122639569,0.0670510929328148,148.73112
ABAB,ABB-041,1474.7748,8.434,-102.264,44.776,16.703,0.1872,2.33,BTL,,0.1641777777777778,0.1641777777777778,2.306428799319366,0.1552217377432734,0.1701254550756081,0.1855171217422748,0.1701254550756081,0.1855171217422748,2.6402997222032947,1,,,,,1.0,1.0,1.0,1.0,0.8993845027406737,0.8174405754692063,0.7541418142370929,0.7033904806459292,0.6615530824422147,0.6263133643832245,0.5961164725709801,0.5698750963927565,0.5468032088801733,0.5263167346445353,0.5079714869253987,0.49142290950370715,0.476399117142865,0.4626823394007226,0.4500958397431121,0.4384944988461334,0.4277579085124454,0.41778522216429587,0.4084912575451248,0.39980350722607594,0.3916598173282536,-0.01546875258488356,0.059869484523738255,148.73874
ABAB,ABB-041,1474.9272,8.422,-103.0575,44.552,17.268,0.2258,2.362,BTL,,0.1616888888888888,0.1616888888888888,2.3450270384900858,0.2018449793235076,0.1751668636174605,0.1903251969507938,0.1751668636174605,0.1903251969507938,2.7003104759977683,1,,,,,1.0,1.0,1.0,0.9640818860573281,0.8574809927492046,0.7793549411079007,0.7190053526329948,0.6706185905990875,0.6307304519482161,0.5971325988238357,0.568342620021444,0.5433238641635876,0.5213269263148684,0.5017949439291646,0.48430442549294567,0.4685268681157638,0.45420305405272854,0.44112535907376155,0.4291252810328824,0.41806446190685875,0.4078281034750447,0.398320057734731,0.3894591111830194,0.3811761346077791,0.3734118699612936,-0.014748043003474265,0.05791058605513088,148.74636
ABAB,ABB-041,1475.0796,8.41,-103.851,44.44,17.928,0.2141,2.4,BTL,,0.1604444444444444,0.1604444444444444,2.390444679724722,0.1881286394917946,0.1574691568812575,0.1725108235479242,0.1574691568812575,0.1725108235479242,2.7114482238971864,1,,,,,1.0,1.0,1.0,1.0,0.9341556422710348,0.8490436776138449,0.7832977204914379,0.7305842876020621,0.687129412105715,0.6505272899248995,0.6191629548941127,0.5919070598423914,0.5679431891819063,0.5466646865624548,0.5276101925018288,0.5104218298794748,0.4948172020930032,0.4805701194686601,0.4674970126541996,0.45544715186184914,0.44429547378822853,0.43393723302208836,0.4242839540723071,0.4152603262974782,0.4068017928851565,-0.016066790635184174,0.05577867023650156,148.75398
ABAB,ABB-041,1475.232,8.412,-104.6445,44.328,19.905,0.1865,2.412,BTL,,0.1592,0.1592,2.404804947668887,0.1555423406279733,0.1423161955842776,0.1572411955842776,0.1423161955842776,0.1572411955842776,2.691034197976908,1,,,,,1.0,1.0,1.0,1.0,0.9752355404156039,0.8863807403241587,0.8177435763195242,0.7627120474341946,0.717346225005134,0.6791345086806622,0.6463909134601016,0.6179364286425019,0.5929187364116743,0.5707045024421976,0.5508120787692171,0.532867850471116,0.5165770024328523,0.5017033981920017,0.4880553958547078,0.47547563722563013,0.4638335592885654,0.4530198104075296,0.442942024343437,0.4335215786368732,0.42469107756166197,-0.016773334698011753,0.050238633509168545,148.7616
ABAB,ABB-041,1475.3844,8.415,-105.265,43.433,19.905,0.1589,2.4,BTL,,0.1492555555555555,0.1492555555555555,2.3912279441534863,0.1253732025546254,0.1371715843129536,0.151164292646287,0.1371715843129536,0.151164292646287,2.658666564513601,1,,,,,1.0,1.0,1.0,1.0,1.0,0.9195993620223227,0.8483899038761537,0.7912959751028878,0.7442299915300439,0.7045862263226553,0.670615509332423,0.6410946444325728,0.6151393717510768,0.5920926216844242,0.5714546956933195,0.552837977003243,0.5359366018026591,0.520505584014686,0.5063460996404378,0.4932948932192964,0.48121650866456933,0.46999749620223463,0.459542028011728,0.44976853512361104,0.4406070960425544,-0.017401943866286518,0.050238633509168545,148.76922000000002
ABAB,ABB-041,1475.5368,8.538,-105.8855,42.985,20.221,0.1618,2.406,BTL,,0.1442777777777777,0.1442777777777777,2.398581445173018,0.1300688177627735,0.1375473211796429,0.1510733628463095,0.1375473211796429,0.1510733628463095,2.6664425622293724,1,,,,,1.0,1.0,1.0,1.0,1.0,0.9090726896953366,0.8386783676436931,0.7822379942173283,0.7357107759017036,0.6965208136691544,0.6629389601571247,0.633756021189418,0.6080978590344831,0.585314925577729,0.5649132423390543,0.5465096296009252,0.529801724780987,0.5145473461628898,0.5005499456900472,0.4876481366903711,0.4757080136457078,0.4646174254438725,0.45428164120728315,0.44462002568812947,0.4355634577838403,-0.017202743466092508,0.04945353840067257,148.77684
ABAB,ABB-041,1475.6892,8.566,-106.506,43.433,20.537,0.161,2.374,BTL,,0.1492555555555555,0.1492555555555555,2.3606664751132995,0.1278416289001789,0.1470307157672242,0.1610234241005575,0.1470307157672242,0.1610234241005575,2.644957881694821,1,,,,,1.0,1.0,1.0,1.0,0.9276384611807162,0.8431202841768076,0.7778330068387258,0.725487331710998,0.682335621212058,0.6459888554705211,0.6148433352088407,0.5877775922000906,0.5639809066184641,0.5428508544805242,0.5239292950003452,0.5068608478040583,0.4913650864425479,0.4772173992650341,0.46423549759955257,0.4522697032318356,0.4411958253685633,0.43090984935980975,0.42132391696790844,0.4123632429597101,0.4039637209064298,-0.01595469990921567,0.04869260359351415,148.78446000000002
ABAB,ABB-041,1475.8416,8.517,-107.3005,44.328,21.801,0.1665,2.358,BTL,,0.1592,0.1592,2.34058039961941,0.131755470980019,0.1525801576989765,0.1675051576989765,0.1525801576989765,0.1675051576989765,2.637790616776473,1,,,,,1.0,1.0,1.0,0.9721999102636028,0.8647013871536946,0.7859174773080855,0.7250597168333077,0.6762655154406328,0.6360414998484,0.6021607369537118,0.573128332950519,0.5478989073678163,0.5257167449271799,0.5060202940371956,0.4883824971860423,0.47247208533399043,0.4580276580004731,0.4448398426614652,0.4327387183034402,0.4215847618633515,0.41126220846538847,0.40167410049530927,0.39273854059421565,0.38438581744940453,0.37655617403244773,-0.014872228481729657,0.04586945552956287,148.79208
