DEPTH,GR,NPHI,RHOB,RT,MARKER,ZONE,VSH_LINEAR,RHOB_SR,NPHI_SR,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,FTEMP,SW,VSH_Z4,PHIE_Z4,PHIT_Z4,SW_Z4,SW.1
1409.5256,34.0815,0.201745,2.3565,10.6719,FS 4,TAF,0.0108552640287178,2.3554738941635387,0.2001179912215554,0.2023136002403745,0.2033312812430668,0.2023136002403745,0.2033312812430668,2.703999506721214,61.5977,0.42635739058433425,0.1152,0.1787,0.1949,0.5555,0.4263573905843342
1409.678,34.9784,0.20482,2.3153999,10.0843,FS 4,TAF,0.0227270922293728,2.312269690554451,0.2014437483679075,0.2155281915648906,0.2176588564613943,0.2155281915648906,0.2176588564613943,2.6835635206704067,61.6019,0.41023731201039415,0.1388,0.1887,0.2081,0.53,0.4102373120103941
1409.8304,36.7507,0.20171,2.3055,9.3561,FS 4,TAF,0.046186163608591,2.2985029316132684,0.1945294098887999,0.2124162912078886,0.216746244046194,0.2124162912078886,0.216746244046194,2.67053434532342,61.6062,0.42758641578029494,0.1527,0.1894,0.2108,0.5496,0.4275864157802949
1409.9828,38.3383,0.203318,2.2925,9.0184,FS 4,TAF,0.0672004511003512,2.28115343464114,0.1927507815875025,0.2128428460379368,0.2191428883285947,0.2128428460379368,0.2191428883285947,2.65990446530232,61.6104,0.4297817563925474,0.1718,0.1916,0.2157,0.5752,0.4297817563925474
1410.1352,39.6024,0.204646,2.2925999000000004,8.8448,FS 4,TAF,0.08393272674808,2.27817844868396,0.1913282471231483,0.2094649350520442,0.2173336281846767,0.2094649350520442,0.2173336281846767,2.657081193926185,61.6146,0.4364076304919046,0.1864,0.1893,0.2154,0.5941,0.4364076304919046
1410.2876,40.0759,0.206857,2.2981001,8.6516,FS 4,TAF,0.0902002154904259,2.283040298990749,0.1926653837061953,0.2069503981600339,0.2154066683622613,0.2069503981600339,0.2154066683622613,2.6608249366221366,61.6189,0.4450534876039213,0.1913,0.1869,0.2137,0.6045,0.4450534876039213
1410.44,39.0875,0.21027,2.3067,8.4535,FS 4,TAF,0.0771172463817992,2.294725671339956,0.198593985040697,0.2082845599872293,0.2155143018355229,0.2082845599872293,0.2155143018355229,2.6721004942302504,61.6231,0.4519236480902916,0.1811,0.1864,0.2118,0.6201,0.4519236480902916
1410.5924,38.5568,0.2112,2.3,8.3599,FS 4,TAF,0.0700926291155627,2.288693611109529,0.200737821480018,0.2126795253543575,0.2192507093339415,0.2126795253543575,0.2192507093339415,2.67082984194062,61.6273,0.44772589134791957,0.1753,0.1907,0.2152,0.6211,0.4477258913479195
1410.7448,39.8919,0.210196,2.2927,8.281,FS 4,TAF,0.0877646971618269,2.2775664189813707,0.1967456811142501,0.2108025400818961,0.2190304804408174,0.2108025400818961,0.2190304804408174,2.661515188620154,61.6316,0.448765555927243,0.1903,0.1905,0.2171,0.6152,0.448765555927243
1410.8972,42.3925,0.211571,2.3129001,8.1328,FS 4,TAF,0.1208639207079945,2.2940515601288816,0.1925397350186321,0.196475227002816,0.2078062195691905,0.196475227002816,0.2078062195691905,2.6664898992794104,61.6358,0.4736495483161927,0.2162,0.1777,0.208,0.6391,0.4736495483161927
1411.0496,42.9972,0.214389,2.3246001,7.9401,FS 4,TAF,0.1288680399107329,2.3060494784427954,0.1943278329656237,0.1915834339837645,0.2036648127253957,0.1915834339837645,0.2036648127253957,2.6742607752382925,61.64,0.4885827576733982,0.2251,0.1721,0.2036,0.658,0.4885827576733982
1411.202,42.4427,0.215246,2.3215,7.7939,FS 4,TAF,0.1215283936432971,2.303723217608672,0.1966040347520541,0.1947313541985489,0.206124641102608,0.1947313541985489,0.206124641102608,2.6750276520977843,61.6443,0.48876430990375525,0.2196,0.1747,0.2055,0.6615,0.4887643099037552
1411.3544,42.2476,0.213193,2.3078000000000003,7.655,FS 4,TAF,0.1189459500242227,2.2886024103698186,0.1947234877318125,0.1993984005557174,0.2105495833704882,0.1993984005557174,0.2105495833704882,2.665545313723716,61.6485,0.48376914937034404,0.2154,0.1806,0.2108,0.6576,0.483769149370344
1411.5068,42.4998,0.212342,2.3032998,7.3589,FS 4,TAF,0.1222841985159221,2.282861388900652,0.1931633567867387,0.199886447541892,0.2113505911527597,0.199886447541892,0.2113505911527597,2.661166937671383,61.6527,0.4922266837930542,0.2189,0.1816,0.2122,0.662,0.4922266837930542
1411.6592,41.9765,0.207515,2.3038000000000003,6.9706,FS 4,TAF,0.1153575314433358,2.284735494624702,0.1889349312694981,0.1993445634213391,0.2101593319941518,0.1993445634213391,0.2101593319941518,2.658448932778707,61.657,0.5109625358624311,0.2123,0.1812,0.2109,0.6659,0.5109625358624311
1411.8116,41.3055,0.211535,2.3092,6.4675,FS 4,TAF,0.1064758314515424,2.292421721811139,0.1950349695353643,0.2011137470989786,0.2110958562975607,0.2011137470989786,0.2110958562975607,2.667811472244751,61.6612,0.5314847467091087,0.2044,0.1818,0.2104,0.6761,0.5314847467091087
1411.964,42.2056,0.212694,2.3160999,6.1944,FS 4,TAF,0.1183900164926947,2.2981186664115287,0.1942553934634949,0.1963598703439719,0.2074589343901621,0.1963598703439719,0.2074589343901621,2.670097317901224,61.6654,0.5521396414244615,0.2149,0.1773,0.2074,0.6917,0.5521396414244615
1412.1164,44.7186,0.209598,2.3283,6.0433,FS 4,TAF,0.1516533727957897,2.3065444877159806,0.1844992536096887,0.1830422467887965,0.1972597504884018,0.1830422467887965,0.1972597504884018,2.666008284439706,61.6697,0.5830641828866108,0.2404,0.1665,0.2002,0.715,0.5830641828866108
1412.2688,48.19,0.208596,2.3527,5.9045,FS 4,TAF,0.1976026028278485,2.3287383903002308,0.1737731073177169,0.1632861611608768,0.1818114051759876,0.1632861611608768,0.1818114051759876,2.6682169954539985,61.6739,0.6312224681692885,0.2778,0.1491,0.188,0.7552,0.6312224681692885
1412.4212,53.225,0.213195,2.3638000000000003,5.7836,FS 4,TAF,0.2642484440479373,2.3328408865701182,0.1640608757218674,0.1456965956038799,0.170469887233374,0.1456965956038799,0.170469887233374,2.661946466057721,61.6781,0.6661749885875176,0.3328,0.1354,0.182,0.7711,0.6661749885875176
1412.5736,58.7183,0.213304,2.343,5.6885,FS 4,TAF,0.3369605790180096,2.2886219633192724,0.1438342794195445,0.1357847431985484,0.1673747974814868,0.1357847431985484,0.1673747974814868,2.620482845246211,61.6824,0.6701762699725585,0.3984,0.1318,0.1876,0.7433,0.6701762699725585
1412.726,64.9789,0.215296,2.3435,5.5966,FS 4,TAF,0.419829090148593,2.266433402310232,0.1178201410779105,0.1163765967579663,0.1557355739593969,0.1163765967579663,0.1557355739593969,2.5842104970711675,61.6866,0.708068432117197,0.4631,0.1208,0.1856,0.741,0.708068432117197
1412.8784,69.551,0.219244,2.365,5.5048,FS 4,TAF,0.4803477496604835,2.2864290735882222,0.0983778817188415,0.095867502578586,0.1409001041092563,0.095867502578586,0.1409001041092563,2.5774417709091733,61.6908,0.7730212286092469,0.5114,0.1041,0.1757,0.7706,0.7730212286092469
1413.0308,64.7476,0.230734,2.3837,5.4072,FS 4,TAF,0.4167674847713922,2.336323210265442,0.1455086575492937,0.1101947689412021,0.1492667206385201,0.1101947689412021,0.1492667206385201,2.6476214703761625,61.6951,0.7511378411248629,0.4633,0.1081,0.173,0.8033,0.7511378411248629
1413.1832,61.0787,0.220713,2.3858999,5.3088,FS 4,TAF,0.3682040434898859,2.348543035390614,0.1453658951631319,0.1166461986655328,0.1511653277427096,0.1166461986655328,0.1511653277427096,2.653895831193833,61.6993,0.7594633129083612,0.4201,0.1124,0.1712,0.8322,0.7594633129083612
1413.3356,59.763,0.202801,2.4033999,5.263,FS 4,TAF,0.350788763789137,2.3782204351976675,0.1232648608192142,0.1069772445429002,0.1398636911481318,0.1069772445429002,0.1398636911481318,2.650129291513793,61.7035,0.8244370154036652,0.3989,0.1034,0.1592,0.8982,0.8244370154036652
1413.488,58.0597,0.203622,2.4295,5.225,FS 4,TAF,0.3282430117831436,2.4194830119230826,0.1320967960622893,0.1037170834463903,0.13448986580106,0.1037170834463903,0.13448986580106,2.6786631095921893,61.7078,0.8644434205156034,0.3839,0.0953,0.1491,1.0,0.8644434205156034
1413.6404,55.9591,0.206142,2.4433999,5.1523,FS 4,TAF,0.3004383932991478,2.4405653770350173,0.1443597838674459,0.1064790957482932,0.1346451951200883,0.1064790957482932,0.1346451951200883,2.6991973479333424,61.712,0.8779814487442498,0.3658,0.0936,0.1448,1.0,0.8779814487442498
1413.7928,56.4449,0.202186,2.4378,5.0912,FS 4,TAF,0.3068686911471556,2.432398717466405,0.1367445920966445,0.1052790645301925,0.1340480043252384,0.1052790645301925,0.1340480043252384,2.688928480626313,61.7162,0.88565179634527,0.3678,0.0943,0.1458,1.0,0.88565179634527
1413.9452,58.7779,0.200517,2.4298999,5.0324,FS 4,TAF,0.3377494751722733,2.4196487971750136,0.1242802845812988,0.1000017171087611,0.1316657304061617,0.1000017171087611,0.1316657304061617,2.672147896256873,61.7205,0.8976132118166448,0.3895,0.0932,0.1477,1.0,0.8976132118166448
1414.0976,60.4372,0.201396,2.4123,4.9919,FS 4,TAF,0.3597128206214278,2.391120170426355,0.1179103927331062,0.1011658085425311,0.1348888854757899,0.1011658085425311,0.1348888854757899,2.6521630532242737,61.7247,0.8757305131948822,0.4047,0.0981,0.1548,1.0,0.8757305131948822
1414.25,60.1447,0.203076,2.3968000000000003,4.8836,FS 4,TAF,0.3558411406697146,2.367411676903256,0.121913406340863,0.108147949107961,0.1415080560457467,0.108147949107961,0.1415080560457467,2.6433067484830985,61.7289,0.8487702471062393,0.4018,0.1058,0.162,0.9397,0.8487702471062393
1414.4024,59.6324,0.202223,2.395,4.7299,FS 4,TAF,0.3490600752363379,2.36550679577694,0.1229790501732496,0.1100192157952667,0.1427435978486734,0.1100192157952667,0.1427435978486734,2.64324063799015,61.7332,0.8586803206934746,0.3958,0.1074,0.1628,0.9506,0.8586803206934746
1414.5548,60.7105,0.201511,2.4063999,4.5364,FS 4,TAF,0.3633303595301568,2.3815184874092243,0.1167722935706192,0.1023621873567033,0.1364244085626555,0.1023621873567033,0.1364244085626555,2.646188675745503,61.7374,0.912860140659064,0.4073,0.1002,0.1572,0.9808,0.912860140659064
1414.7072,63.5596,0.201928,2.4255,4.3551,FS 4,TAF,0.4010425077367417,2.409095594735074,0.1027837919841592,0.0869228388374861,0.1245205739378056,0.0869228388374861,0.1245205739378056,2.648303211774854,61.7416,1.0,0.4385,0.0864,0.1477,1.0,1.0
1414.8596,64.7864,0.204605,2.4332,4.1761,FS 4,TAF,0.4172810614624229,2.4211696344687845,0.100488631166011,0.0815829565676772,0.1207030560797793,0.0815829565676772,0.1207030560797793,2.652530432207576,61.7459,1.0,0.4532,0.0812,0.1447,1.0,1.0
1415.012,65.1147,0.207036,2.4349001,3.8582,FS 4,TAF,0.4216266085672004,2.4238924711550216,0.1028171210542095,0.0810488021466869,0.120576296699862,0.0810488021466869,0.120576296699862,2.655943694157003,61.7501,1.0,0.458,0.0804,0.1445,1.0,1.0
1415.1644,66.3272,0.213596,2.4375999000000004,3.6779,FS 4,TAF,0.4376758801619091,2.4279484828010403,0.1074281536433568,0.0791832354496551,0.1202153492148341,0.0791832354496551,0.1202153492148341,2.661978730658738,61.7543,1.0,0.4743,0.0783,0.1447,1.0,1.0
1415.3168,69.2981,0.216542,2.4415,3.5022,FS 4,TAF,0.4770002356099253,2.4337476026209823,0.0948220647754221,0.069660831871172,0.1143796039596024,0.069660831871172,0.1143796039596024,2.65405969921708,61.7586,1.0,0.5067,0.0716,0.1425,1.0,1.0
1415.4692,72.743,0.227298,2.4340999,3.4112,FS 4,TAF,0.5225986980566152,2.416694477088197,0.092979335203926,0.0659197800701278,0.1149134080129355,0.0659197800701278,0.1149134080129355,2.643650448114726,61.7628,1.0,0.5468,0.0707,0.1473,1.0,1.0
1415.6216,78.2758,0.252866,2.4128999,3.3325,FS 4,TAF,0.595833675276577,2.3582058604823444,0.1096682502767387,0.0668964378264503,0.1227558448836293,0.0668964378264503,0.1227558448836293,2.6276017876942883,61.767,1.0,0.6145,0.0752,0.1612,1.0,1.0
1415.774,84.4608,0.273531,2.3996001,3.2713,FS 4,TAF,0.67770150605041,2.293623532389564,0.1127385748443481,0.0608892482983798,0.1244237644906057,0.0608892482983798,0.1244237644906057,2.5949432667856183,61.7713,1.0,0.6874,0.0739,0.1701,1.0,1.0
1415.9264,77.8722,0.292718,2.3903000000000003,3.2125,FS 4,TAF,0.5904914187688456,2.3042155091829417,0.2101201473537225,0.0929000887143456,0.1482586592239249,0.0929000887143456,0.1482586592239249,2.686901821677508,61.7755,1.0,0.6281,0.0944,0.1824,1.0,0.977364063441227
1416.0788,67.0312,0.287692,2.3725,3.1194,FS 4,TAF,0.4469943850713315,2.309856757494232,0.2373284496251687,0.1303890362051969,0.1722947598056342,0.1303890362051969,0.1722947598056342,2.713984207232284,61.7797,0.8865160288292756,0.5132,0.1213,0.1932,0.9596,0.8865160288292756
1416.2312,70.4364,0.268799,2.365,3.0556,FS 4,TAF,0.492067357965601,2.282654976337899,0.1901343145131027,0.1150831778596704,0.1612144926689455,0.1150831778596704,0.1612144926689455,2.6584019843797173,61.784,0.9449052095887542,0.5366,0.1146,0.1897,0.9807,0.9449052095887542
1416.3836,74.7274,0.255247,2.3397,2.8749,FS 4,TAF,0.54886523377005,2.205505431510507,0.1399674175150956,0.1046147439012453,0.1560708595671875,0.1046147439012453,0.1560708595671875,2.569448735973884,61.7882,1.0,0.5735,0.1146,0.1949,0.9626,0.997357324363262
1416.536,75.6067,0.251049,2.3143999,2.7118,FS 4,TAF,0.5605040993479694,2.1414644714573554,0.1248534176241518,0.1084654867716167,0.1610127460854888,0.1084654867716167,0.1610127460854888,2.515476931756109,61.7924,1.0,0.5795,0.1234,0.2045,0.9301,0.9996043773263904
1416.6884,76.2153,0.25536,2.3691001000000003,2.6057,FS 4,TAF,0.568559840950064,2.2624887118108163,0.1306416532749188,0.0896957042439246,0.1429981893329931,0.0896957042439246,0.1429981893329931,2.593846872896872,61.7967,1.0,0.5901,0.0991,0.1817,1.0,1.0
